1	69	70	1
1	67	60	2
1	64	70	1
1	73	68	1
1	73	69	1
0	67	70	3
1	61	66	2
1	64	56	3
1	66	65	2
1	60	66	3
1	5	15	3
1	73	80	3
1	24.5	24.5	3
1	58	66	3
1	52	72	3
1	67	72	1
1	48	61	1
1	47	57	3
1	59	63	3
0	999	999	3
1	57	42	3
1	29	34	3
1	36	39	3
1	36	45	1
1	45	53	3
1	29	45	3
1	42	37	3
1	37	37	1
1	75	75	1
1	62	67	3
1	74.5	54.5	1
1	53	57	1
0	24.5	24.5	3
1	14	15	3
1	5	5	3
1	17	18	1
1	34	35	1
1	18	20	1
1	47	59	1
1	31	33	1
1	27	34	1
1	31	26	1
1	33	37	1
1	25	27	1
1	999	999	1
1	34	36	1
1	20	17	1
1	42	52	1
1	38	48	3
1	35	35	1
1	28	27	3
1	20	21	1
1	24	21	1
1	26	38	1
0	24.5	24.5	3
1	45	39	1
1	27	22	3
999	999	999	3
1	17	7.5	3
1	67	61	1
1	56	47	1
1	63	54	1
1	64.5	69.5	1
1	33	33	1
1	47	37	1
1	65	55	1
1	37	42	1
1	37	36	1
1	40	37	1
1	64	63	1
1	19	15	2
1	27	33	1
1	60	51	2
1	37	31	1
1	38	39	1
1	58	49	1
1	41	42	1
1	28	28	1
1	33	33	1
1	37	32	2
1	25	27	2
0	999	999	3
1	74	65	1
1	55	37	3
999	999	999	3
1	70	75	1
1	71	73	1
1	42	42	1
1	52	52	1
1	42	37	1
1	47	49	1
1	5	5	1
1	999	999	3
1	55	56	3
1	46	42	3
1	57	62	3
1	32	22	3
0	999	999	3
1	32	25	2
1	42	47	2
1	31	23	2
1	23	19	2
1	33	27	1
1	33	40	1
1	36	33	1
1	30	38	1
1	32	25	1
0	97.5	92	3
1	25	21	3
1	23	12	3
1	26	21	2
1	47	47	1
1	42	22	3
1	37	47	3
1	27	47	3
1	10	10	3
1	21	36	3
1	24.5	24.5	3
1	10	10	3
1	999	999	3
1	31	27	3
1	56	56	3
1	62	54	1
1	57	62	1
1	28	19	1
1	21	17	2
1	27	25	2
1	40	38	3
1	52	47	3
1	32	22	3
1	23	16	1
1	42	37	3
1	82	77	3
1	62	57	3
1	27	29	2
1	37	42	3
1	32	37	3
1	34	34	3
1	32	37	3
1	37	47	3
1	14	6	3
1	54	51	3
1	22	27	3
1	29	20	2
1	38	40	3
1	47	37	3
1	42	47	1
1	47	42	1
1	37	32	3
1	27	22	3
1	16	21	3
1	22	32	3
1	21	16	1
1	21	19	2
1	22	22	2
1	22	12	3
1	13	7	1
1	77	67	1
1	18	14	1
1	32	27	3
1	47	52	1
1	15	12	1
1	37	42	3
1	39	40	1
1	47	42	3
1	37	27	3
1	37	37	3
1	48	43	3
1	42	32	3
1	33	38	3
1	55	48	3
1	19	9	1
1	30	30	3
1	32	32	3
1	27	17	3
1	12	15	1
1	42	32	3
1	22	22	1
1	48	43	3
1	57	62	2
1	27	32	3
1	40	44	1
1	22	27	3
0	99.5	97.5	3
1	37	32	3
1	22	22	1
1	22	22	1
1	37	32	3
1	42	37	2
1	5	5	1
1	62	57	3
1	62	62	3
1	37	32	3
1	57	52	3
1	62	62	3
1	29	19	3
1	31	29	1
1	10	10	3
1	24.5	24.5	3
1	999	999	3
1	10	10	3
1	42	47	3
1	37	32	3
0	32	22	3
1	26	26	3
1	28	17	3
1	999	999	1
1	27	22	1
1	33	28	1
1	63	65	3
1	66	73	3
1	67	66	3
1	78	83	3
1	73	75	1
0	57	37	3
1	66	70	3
1	63	71	3
1	64	67	1
1	64	68	3
1	77	84.5	1
1	81	84	3
1	77	84	3
1	59	63	3
1	72	71	3
1	15	24.5	1
0	64	65	3
1	49.5	49.5	1
1	79	85	3
1	77	77	3
0	15	5	3
1	999	999	1
1	66	67	3
1	60	58	3
1	24	21	3
1	34	36	3
1	33	24	3
1	44	43	3
1	31	33	3
1	34	31	3
1	37	27	3
1	44	48	3
1	40	45	3
1	72	66	3
1	39	40	3
1	23	25	3
1	39	34	3
1	20	17	2
1	32	31	3
1	26	20	3
1	24	26	3
1	33	28	3
1	38	37	2
1	23	28	3
1	49	48	3
1	25	25	3
1	42	42	3
1	24	28	3
1	39	33	3
1	48	43	3
1	28	30	3
1	36	40	3
1	41	44	3
1	38	40	3
1	27	17	3
1	22	22	3
1	15	5	3
1	18	19	3
1	7	8	3
1	22	37	3
1	14	27	3
1	26	30	2
1	47	47	2
1	47	52	3
1	52	52	3
0	24.5	24.5	3
1	37	47	3
1	47	57	1
1	36	37	1
1	49.5	49.5	2
1	39	34	2
1	28	29	3
1	22	27	3
0	999	999	3
1	23	20	1
1	12	13	3
1	22	17	3
1	42	47	1
1	32	22	3
1	41	55	3
1	999	999	2
1	29	34	2
1	32	32	1
1	24	31	1
1	24.5	24.5	1
1	30	30	3
1	999	999	3
1	49.5	49.5	3
1	47	62	3
1	42	52	3
1	27	32	3
1	14	11	1
1	28	23	1
1	45	48	3
0	64.5	44.5	3
1	44	50	1
1	41	42	3
1	27	27	3
1	27	27	1
1	27	37	3
1	48	44	3
1	52	50	3
1	34	28	2
1	41	36	1
1	48	47	3
0	24.5	24.5	3
1	2.5	2.5	3
1	27	17	1
1	22	22	2
1	37	47	1
1	42	37	1
1	17	17	1
1	37	27	3
1	999	999	3
1	27	22	3
0	24.5	999	3
1	24.5	24.5	2
999	999	999	3
999	999	999	3
0	10	10	3
0	5	5	3
0	7.5	2.5	3
0	15	7.5	3
0	5	15	3
0	17	17	3
0	24.5	24.5	3
999	999	999	3
999	999	999	3
999	999	999	3
999	999	999	3
999	999	999	3
999	999	999	1
999	999	999	3
999	999	999	3
999	999	999	3
999	999	999	3
999	999	999	3
999	999	999	3
999	999	999	3
999	999	999	3
999	999	999	3
999	999	999	3
999	999	999	3
999	999	999	3
